Input_pH,Input_pe,U_initial,Carbonate,NaCl,Ca,Hfo_s,Hfo_w,Output_pH,Output_pe,U_ads,U_diss,HFO_gL,Ads_%,Kd_L_g,logKd,U_surface_total,Hfo_sOUO2+,(Hfo_sO)2UO2,(Hfo_sO)2UO2CO3-2,Hfo_wOUO2+,(Hfo_wO)2UO2,(Hfo_wO)2UO2CO3-2,UO2+2,UO2OH+,UO2(OH)2,UO2CO3,UO2(CO3)2-2,UO2(CO3)3-4,UO2Cl+,CaUO2(CO3)3-2,Ca2UO2(CO3)3,SI_Na2U2O7,SI_UO2CO3,SI_beta_UO2OH2,Dominant_aq_species,Dominant_surface_species
5.0,15.8,0.0001930697728883,0.01,0.001,0.01,0.001,0.04,5.0,15.60111748645978,0.0001925494369758,5.19696255621851e-07,8.2,99.7304933316672,45.18339010831404,1.6549788129079157,0.0001925494369758,5.230927373868163e-06,0.0001812955692689,5.40393459049406e-23,2.881857545577916e-07,5.734754578444457e-06,5.405523130662286e-25,2.8690732312017304e-08,1.6127895943316542e-08,2.0197463621569424e-10,4.6767867688485533e-07,4.134161326595047e-09,1.320414586469907e-12,3.5424587572397317e-11,1.6974991969813532e-09,1.0884083986468184e-09,-13.80019043161434,-1.507935473259586,-999.999,UO2CO3,(Hfo_sO)2UO2
5.0,15.8,0.0001930697728883,0.01,0.0039810717055349,1e-05,3.1622776601683795e-05,0.0012649110640673,5.0,15.601102853343283,5.865616708375452e-05,0.000134413403448,0.2593067681338071,30.38081321910619,1.6828958912399985,0.2260572501062533,5.865616708375452e-05,3.92326090657884e-06,1.29013500788982e-05,3.808520937218498e-24,2.1318337867266e-06,3.969972231155088e-05,3.7060276608709966e-24,7.171824954403455e-06,4.031763292847018e-06,5.06917220503746e-08,0.0001162324899413,1.0136127293049709e-06,3.206219442805665e-10,3.9233769887929413e-08,5.326599532544913e-10,4.430814035932366e-13,-7.742772919271681,0.8857508684764279,-999.999,UO2CO3,(Hfo_wO)2UO2
5.0,15.8,0.0001930697728883,0.01,0.0158489319246111,0.0,0.001,0.04,5.0,15.601190205925288,0.00019255040275,5.187354298912499e-07,8.2,99.73099355194825,45.267307918126335,1.655784667433905,0.00019255040275,5.230966855325426e-06,0.0001812964333859,5.412105975919763e-23,2.881887303728713e-07,5.734813778335279e-06,5.413727000075592e-25,2.8691027924919755e-08,1.612266196582268e-08,2.0208054409148048e-10,4.689432117521184e-07,4.1466766527055524e-09,1.3264082155923097e-12,5.87874781192537e-10,0.0,0.0,-11.388850426190428,-1.5072768601639297,-999.999,UO2CO3,(Hfo_sO)2UO2
5.0,15.8,0.0001930697728883,0.01,0.0158489319246111,0.01,0.0001778279410038,0.0071131176401556,5.0,15.601226978946247,0.0001566747787375,3.639447142163546e-05,1.4581891162319167,81.14930493452852,2.9522275002836924,0.4701498214134932,0.0001566747787375,1.169704755008011e-05,7.295054953910081e-05,2.169276580095308e-23,3.5114549522194995e-06,6.851572669614807e-05,6.44282934505648e-24,2.00491111315606e-06,1.1264507730732956e-06,1.4051934022918074e-08,3.2492884979504514e-05,2.8751985626005053e-07,9.161238771502434e-11,3.8891756811913456e-08,1.045401141278367e-07,5.9295062025252086e-08,-7.742557625512939,0.3353814828888684,-999.999,UO2CO3,(Hfo_sO)2UO2
5.0,15.8,0.0001930697728883,0.01,0.0630957344480193,0.0,0.001,0.04,5.0,15.601538049065924,0.0001925525172133,5.166264859765542e-07,8.2,99.73208873289776,45.45259473085035,1.6575586806300426,0.0001925525172133,5.231053369640606e-06,0.0001812983250294,5.428352011049837e-23,2.8819525414838904e-07,5.734943560141563e-06,5.430044127425853e-25,2.869167677886149e-08,1.60972201550596e-08,1.9927624026351703e-10,4.653072543438523e-07,4.171616256032219e-09,1.3383772995536016e-12,2.112530758462881e-09,0.0,0.0,-10.272604850888904,-1.5059698595613895,-999.999,UO2CO3,(Hfo_sO)2UO2
5.0,15.8,0.0001930697728883,0.01,0.2511886431509579,0.0,0.001,0.04,5.0,15.602917395204589,0.0001925566943765,5.124635284634013e-07,8.2,99.73425228398136,45.82281938164229,1.6610818069009603,0.0001925566943765,5.2312242375914e-06,0.0001813020621521,5.548013243717625e-23,2.882081371184698e-07,5.735199849659526e-06,5.549876273515546e-25,2.8692957625996762e-08,1.599600674996009e-08,1.8862423921087927e-10,4.558896397953354e-07,4.357574366192739e-09,1.4288266856306599e-12,7.2352083605390265e-09,0.0,0.0,-9.191074377983815,-1.4964899377704333,-999.999,UO2CO3,(Hfo_sO)2UO2
5.0,15.8,0.001,1e-05,0.2511886431509579,0.01,3.1622776601683795e-05,0.0012649110640673,5.0,15.602917749765531,0.0001763341151073,0.0008236608218481,0.2593067681338071,17.63341151073672,0.82560835920828,-0.0832259185031399,0.0001763341151073,8.625515001440147e-06,1.112652556552562e-05,3.2073615452389614e-27,9.707525034129598e-06,0.0001468745495062,1.3388591633521294e-26,4.0195987519195286e-05,2.240878218974324e-05,2.630678286550496e-07,5.989422953887218e-07,5.417007017917652e-12,1.6731995765342877e-18,1.0039781959310376e-05,1.0884358909233762e-15,3.337889031402914e-16,-2.9030790453719604,-1.3760289495319986,-999.999,UO2+2,(Hfo_wO)2UO2
5.0,15.8,0.001,1e-05,1.0,0.01,5.623413251903491e-06,0.0002249365300761,5.0,15.608373646413035,3.289548045478542e-05,0.0009671035848966,0.0461119886656086,3.289548045478542,0.7376483721238506,-0.1321506116701973,3.289548045478542e-05,1.5907816271807554e-06,1.9533384244295525e-06,6.164094564363832e-28,1.8489995419944808e-06,2.750236086118063e-05,2.744490776962992e-27,4.379394311237165e-05,2.3808816577543196e-05,2.3212797293965198e-07,6.083755609589946e-07,7.07290213236865e-12,2.3916049754740648e-18,3.730468473865213e-05,1.068797963111584e-15,1.9176427242655735e-16,-1.7598198113756285,-1.2994941506544206,-999.999,UO2+2,(Hfo_wO)2UO2
5.0,15.8,0.001,2.6826957952797277e-05,0.0630957344480193,0.0,0.001,0.04,5.0,15.601500012167216,0.0009952290952519,4.743586868002845e-06,8.2,99.52290952519832,25.58599752408396,1.4080023535246746,0.0009952290952519,7.427070450035339e-05,0.0004122321216087,3.29800681559776e-25,2.4923598980464835e-05,0.0004838026701624,1.2239903118063975e-25,2.543754096378206e-06,1.427401516357298e-06,1.767529196393402e-08,1.1023874487713545e-07,2.640551028250115e-12,2.263623968827085e-18,1.8638790084668847e-07,0.0,0.0,-6.376136233926175,-2.1314151547378817,-999.999,UO2+2,(Hfo_wO)2UO2
5.0,15.8,0.001,2.6826957952797277e-05,0.2511886431509579,0.001,3.1622776601683795e-05,0.0012649110640673,5.0,15.602885342976668,0.0001762671671354,0.0008237277728258,0.2593067681338071,17.626716713544123,0.8252278258844395,-0.083426136461946,0.0001762671671354,8.623039094810253e-06,1.1127620138212709e-05,8.590248118298668e-27,9.70226861941428e-06,0.000146814239283,3.584029663027393e-26,4.016896301202275e-05,2.2397058610532225e-05,2.6402415164368816e-07,1.6093345671009214e-06,3.882374741233391e-11,3.2114478134286804e-17,1.0117999138217206e-05,2.1262671542145965e-15,6.663265142257984e-17,-2.898867154562176,-0.9485059634633056,-999.999,UO2+2,(Hfo_wO)2UO2
5.0,15.8,0.001,0.0001930697728883,1.0,0.001,0.0001778279410038,0.0071131176401556,5.0,15.60834118025402,0.0007586681125275,0.0002413109803823,1.4581891162319167,75.86681125275815,2.15606025693343,0.3336608942178534,0.0007586681125275,3.984504910761919e-05,6.629138987190628e-05,4.1359347570788e-25,3.759171646723181e-05,0.0006149399570808,1.2132471168254078e-24,2.5601811315498414e-05,1.3920645827471163e-05,1.3625995025000885e-07,7.058418385148402e-06,1.616232375098521e-09,1.0804890169473704e-14,2.1844488657221867e-05,4.840849145121535e-13,8.740633119048923e-15,-2.2258075276807574,-0.2366127527590737,-999.999,UO2+2,(Hfo_wO)2UO2
5.0,15.8,0.001,0.0005179474679231,0.0158489319246111,0.0001,0.0001778279410038,0.0071131176401556,5.0,15.601155210944086,0.0007496642185092,0.0002503146648354,1.4581891162319167,74.96642185092078,2.0538401348508364,0.3125666363137803,0.0007496642185092,3.95056883145456e-05,6.643209791369826e-05,9.867744740474055e-25,3.698308671563492e-05,0.0006067433455653,2.85000066224735e-24,2.511426506580487e-05,1.4115007197527208e-05,1.7694515777644674e-07,2.0424778752114267e-05,8.986702227250042e-09,1.4303433153645478e-13,5.078912029479066e-07,1.938559320455486e-12,1.3119426405001103e-14,-5.503897809802243,0.1317604126573721,-999.999,UO2+2,(Hfo_wO)2UO2
5.0,15.8,0.001,0.0005179474679231,1.0,0.001,5.623413251903491e-06,0.0002249365300761,5.0,15.608344435981774,3.268656431475769e-05,0.0009673125124007,0.0461119886656086,3.2686564314757685,0.7328053247942458,-0.1350113836082786,3.268656431475769e-05,1.5830463303872343e-06,1.9567866749280366e-06,3.1945182889618766e-26,1.832101537082594e-06,2.7314629772359824e-05,1.4101237100152152e-25,4.329265033843684e-05,2.3539452311406655e-05,2.303901747725313e-07,3.1229245396977765e-05,1.87127651394713e-08,3.273405919436412e-13,3.694826174788741e-05,1.4663953773623238e-11,2.6472059018137284e-13,-1.7695483708534887,0.4092760703157498,-999.999,UO2+2,(Hfo_wO)2UO2
5.0,15.8,0.001,0.0013894954943731,0.0039810717055349,0.0001,3.1622776601683795e-05,0.0012649110640673,5.0,15.601072270288524,0.0001720242696734,0.0008279708433351,0.2593067681338071,17.20242696734904,0.8012366874848597,-0.0962391731984248,0.0001720242696734,8.466138547289769e-06,1.1196818521902618e-05,4.37154132506124e-25,9.37173999967868e-06,0.0001429895726046,1.7654048568666978e-24,3.8481166650049534e-05,2.16358888588031e-05,2.720543546509308e-07,8.24788520318148e-05,9.51323288064719e-08,3.979862585522964e-12,2.0788601946234245e-07,6.592137522919985e-11,5.466871539005957e-13,-6.284411426551763,0.7367881792564548,-999.999,UO2CO3,(Hfo_wO)2UO2
5.0,15.8,0.001,0.0037275937203149,0.001,0.001,0.001,0.04,5.0,15.601060272959126,0.0009805451383918,1.9430268785011137e-05,8.2,98.05451383918889,6.154247104697293,0.7891749300089345,0.0009805451383918,7.321820429759909e-05,0.0004120541266602,4.5703000373280004e-23,2.4248974469546524e-05,0.0004710238329645,1.6520885697915898e-23,2.473230331445517e-06,1.390641130637551e-06,1.7493280475980457e-08,1.5064707064185538e-05,4.9345261242921575e-08,5.864566251348188e-12,2.4505977974023174e-09,1.0180897903229582e-09,8.852011114523034e-11,-9.857229535160217,-0.0017449917234078,-999.999,UO2CO3,(Hfo_wO)2UO2
5.0,15.8,0.001,0.0037275937203149,0.2511886431509579,0.001,3.1622776601683795e-05,0.0012649110640673,5.0,15.602898766939823,0.0001670081401136,0.0008329872827456,0.2593067681338071,16.700814011363768,0.7731885536742826,-0.1117145839152034,0.0001670081401136,8.280620893099256e-06,1.1278202307185596e-05,1.215834984420955e-24,8.987481300621855e-06,0.0001384618356127,4.720248248854779e-24,3.654752026679099e-05,2.037658656789419e-05,2.4018934611168584e-07,0.000204475584456,6.888543821659602e-07,7.957234931783889e-11,9.205951315231576e-06,5.2646447014475185e-09,1.6486358564206326e-10,-2.981138661784115,1.155492670565637,-999.999,UO2CO3,(Hfo_wO)2UO2
5.0,15.8,0.001,0.01,0.0039810717055349,0.0001,0.001,0.04,5.0,15.601102531045584,0.000956971135359,4.3007928125117136e-05,8.2,95.69711353590412,2.7135414813634937,0.4335364649387379,0.000956971135359,7.150529492484857e-05,0.0004117247489651,1.2250721602478514e-22,2.317105794917776e-05,0.0004505700335198,4.239523056821572e-23,2.3607420079617103e-06,1.3271332135113807e-06,1.6685874195437723e-08,3.8563077209244765e-05,3.389673924679137e-07,1.0807185842540579e-10,1.2361736948641872e-08,1.7914093552974703e-09,1.4867758996770456e-11,-8.708468132402384,0.4066032253178235,-999.999,UO2CO3,(Hfo_wO)2UO2
5.0,15.8,0.001,0.01,0.0039810717055349,0.01,0.001,0.04,5.0,15.601138960562924,0.0009570073858253,4.297165373584314e-05,8.2,95.70073858253836,2.715934985909926,0.4339193695854484,0.0009570073858253,7.150795144431384e-05,0.0004117252916173,1.2225888711317845e-22,2.31727108784886e-05,0.0004506014318852,4.231218568051742e-23,2.360914365607057e-06,1.3270074645107697e-06,1.660578850051926e-08,3.831299761097486e-05,3.376183317152507e-07,1.0742340446860419e-10,1.1356149068700762e-08,1.3436189753368882e-07,8.376186731406798e-08,-8.776566594028893,0.4057531271556875,-999.999,UO2CO3,(Hfo_wO)2UO2
5.0,15.8,0.001,0.01,1.0,0.0001,3.1622776601683795e-05,0.0012649110640673,5.0,15.608375529602084,0.0001531856385897,0.0008468106397478,0.2593067681338071,15.318563858975311,0.6976183455861351,-0.1563821070862921,0.0001531856385897,7.768436951991497e-06,1.1500168904449909e-05,3.680343779904692e-24,7.963726163666026e-06,0.0001259533065696,1.2746581941654313e-23,3.1545302216497145e-05,1.714962726675533e-05,1.6788849582367553e-07,0.0004462365313798,5.239659079876587e-06,1.7967481209844303e-09,2.692748795029182e-05,8.03904839929039e-09,1.4500011512860119e-11,-2.0449568500733832,1.564118861433102,-999.999,UO2CO3,(Hfo_wO)2UO2
6.0,14.8,1e-08,1e-05,0.0039810717055349,0.0,5.623413251903491e-06,0.0002249365300761,6.0,14.601065880998444,9.990494067558672e-09,9.505930788553715e-12,0.0461119886656086,99.90494067558672,22791.791638131413,4.357778465942574,9.990494067558672e-09,1.802324818814102e-11,9.846414865778182e-09,2.120277134001281e-28,6.301116455661174e-13,1.254258419467832e-10,8.540858455033691e-31,1.1152134549313986e-12,6.2704295194478956e-12,7.885668136813758e-13,1.3184826379007772e-12,8.386620657289337e-16,1.9350914720441334e-20,6.123813360696432e-15,0.0,0.0,-15.356981978908962,-7.059527499998456,-999.999,UO2OH+,(Hfo_sO)2UO2
6.0,14.8,1e-08,1e-05,0.0039810717055349,0.01,0.001,0.04,6.0,14.601102758119456,9.999947233963186e-09,5.276438872322334e-14,8.2,99.99947233963186,23112.28822599187,4.363842944818197,9.999947233963186e-09,1.7979114180923617e-11,9.856658854176673e-09,2.032807010102606e-28,6.263785085955139e-13,1.2468288709699649e-10,8.131548827614612e-31,6.2341444338020666e-15,3.5046317879176385e-14,4.386439421195142e-15,7.026636513956554e-15,4.300408465544301e-18,9.503337045631724e-23,3.132546542050083e-17,1.1932967020867756e-19,7.468354986317897e-20,-19.93231341235768,-9.33085671600622,-999.999,UO2OH+,(Hfo_sO)2UO2
6.0,14.8,1e-08,1e-05,0.0158489319246111,0.0001,0.001,0.04,6.0,14.601153785959903,9.999946966219811e-09,5.30321315618576e-14,8.2,99.9994696621981,22995.600811657536,4.361644760975889,9.999946966219811e-09,1.7979113699532938e-11,9.856658590269906e-09,2.079127756666122e-28,6.263784918239014e-13,1.2468288375854695e-10,8.316839123507485e-31,6.234144266879493e-15,3.5038082308128684e-14,4.392401365381381e-15,7.199900915869072e-15,4.498624799375414e-18,1.0167899276533696e-22,1.2800738538326239e-16,1.3783782574499736e-21,9.33047603086242e-24,-18.71413101224444,-9.321071689359714,-999.999,UO2OH+,(Hfo_sO)2UO2
6.0,14.8,1e-08,1e-05,0.0630957344480193,1e-05,5.623413251903491e-06,0.0002249365300761,6.0,14.601501316517483,9.990534061219384e-09,9.465937152256626e-12,0.0461119886656086,99.90534061219384,22888.178707531275,4.359611235717851,9.990534061219384e-09,1.8023320585175376e-11,9.846454278918004e-09,2.0025919531601387e-28,6.301141855105133e-13,1.254263475306909e-10,8.066801562063035e-31,1.1152179502961317e-12,6.25789353491761e-12,7.748657503006389e-13,1.2285765594853405e-12,7.481435693696598e-16,1.630412684439406e-20,8.218140057381568e-14,1.6106437477223902e-20,7.860158658857261e-24,-13.092592928667482,-7.084327650775872,-999.999,UO2OH+,(Hfo_sO)2UO2
6.0,14.8,1e-08,2.6826957952797277e-05,0.2511886431509579,0.001,1e-06,4e-05,6.0,14.602884322814754,9.9345830840691e-09,6.54169144643312e-11,0.0081999999999999,99.34583084069098,18520.20280027185,4.26764573799153,9.9345830840691e-09,1.8208322619162268e-11,9.786936143863945e-09,5.01858660944053e-28,6.470238904206928e-13,1.287915936955699e-10,2.088440881827008e-30,6.439662831229231e-12,3.590587673735145e-11,4.23298445343783e-12,1.7138646814318037e-11,2.7462019212751785e-14,1.5089231981457044e-18,1.6226606718099409e-12,9.992889387387296e-17,3.1325193053082024e-18,-10.48884753897878,-5.921202202123979,-999.999,UO2OH+,(Hfo_sO)2UO2
6.0,14.8,1e-08,7.196856730011514e-05,0.001,0.0001,1e-06,4e-05,6.0,14.601044475851683,9.897549837468136e-09,1.0245016122297044e-10,0.0081999999999999,98.97549837468137,11781.516577948943,4.071201198688851,9.897549837468136e-09,1.813913440826917e-11,9.750473521286398e-09,1.5251396206936102e-27,6.445173507786164e-13,1.2829266442269138e-10,6.345790366151805e-30,6.4147157245848526e-12,3.6071110704347916e-11,4.539630470321716e-12,5.512393318856096e-11,2.545336512079537e-13,4.266081063679285e-17,9.120209791904927e-15,8.006863739203476e-16,7.529647729155797e-18,-15.0116494770838,-5.438538688872345,-999.999,UO2CO3,(Hfo_sO)2UO2
6.0,14.8,1e-08,7.196856730011514e-05,0.2511886431509579,1e-05,3.1622776601683795e-05,0.0012649110640673,6.0,14.602880912355216,9.997104307765865e-09,2.8956910210031682e-12,0.2593067681338071,99.97104307765863,13313.987707066444,4.124308151627544,9.997104307765865e-09,1.7984574648146858e-11,9.853696695510296e-09,1.3570494181914194e-27,6.26947335737738e-13,1.2479609027168442e-10,5.4349737709538055e-30,1.9732002226281879e-13,1.100222147982506e-12,1.297653463325509e-13,1.4110316270665098e-12,6.0696563316488676e-15,8.956958760753184e-19,4.976823865867589e-14,5.943412088357159e-19,1.8675843728926825e-22,-13.515693187781178,-7.005832371254025,-999.999,UO2CO3,(Hfo_sO)2UO2
6.0,14.8,1e-08,0.0001930697728883,0.0039810717055349,0.01,0.0001778279410038,0.0071131176401556,6.0,14.601103419391452,9.998962993916454e-09,1.0370049619873596e-12,1.4581891162319167,99.98962993916452,6612.417616162341,3.820360274219957,9.998962993916454e-09,1.7978940533674708e-11,9.855664574061751e-09,3.9243149802750775e-27,6.264295815063076e-13,1.2469304973952039e-10,1.5700742495173272e-29,3.506002988497316e-14,1.9709540313925474e-13,2.4668489255692792e-14,7.629429607207522e-13,9.015050619675567e-15,3.8463262025159946e-18,1.761594318447611e-16,4.826859759499481e-15,3.019152797408556e-15,-18.432349124481057,-7.295109774207615,-999.999,UO2CO3,(Hfo_sO)2UO2
6.0,14.8,1e-08,0.0001930697728883,0.2511886431509579,0.0,5.623413251903491e-06,0.0002249365300761,6.0,14.602881300948216,9.970063677866648e-09,2.993632125070622e-11,0.0461119886656086,99.70063677866648,7222.468378408767,3.858685649081462,9.970063677866648e-09,1.798626508410726e-11,9.826281026015193e-09,3.630467619674487e-27,6.28814156188221e-13,1.2516757261115804e-10,1.4623967629083744e-29,1.1129170693958814e-12,6.205421038210619e-12,7.318952612134255e-13,2.1350370789244397e-11,2.4638234114019205e-13,9.754004793051235e-17,2.8070171717593163e-13,0.0,0.0,-12.013137046929884,-5.825963809467147,-999.999,UO2CO3,(Hfo_sO)2UO2
6.0,14.8,1e-08,0.0001930697728883,0.2511886431509579,0.001,0.001,0.04,6.0,14.602884905099936,9.999832468121892e-09,1.675308259216692e-13,8.2,99.99832468121888,7279.20821553936,3.86208414218072,9.999832468121892e-09,1.7978907837056307e-11,9.856545732865132e-09,3.6375036251105804e-27,6.26371319592094e-13,1.2468145610010906e-10,1.4550588510282012e-29,6.234072883583943e-15,3.475946771830258e-14,4.097798734821087e-15,1.1940618792090234e-13,1.3769851681112398e-15,5.445126277203757e-19,1.570841364238015e-15,3.605235054851672e-17,1.1298882159173888e-18,-16.51707477585599,-8.078149431122315,-999.999,UO2CO3,(Hfo_sO)2UO2
6.0,14.8,1e-08,0.0005179474679231,0.001,0.01,3.1622776601683795e-05,0.0012649110640673,6.0,14.60108261749463,9.985752246515089e-09,1.4247752532862156e-11,0.2593067681338071,99.85752246515086,2702.841452969896,3.431820570996622,9.985752246515089e-09,1.7964140145518367e-11,9.842507666144316e-09,1.0541152076833176e-26,6.262345395232905e-13,1.246542056857297e-10,4.2217183178350906e-29,1.9709568285031554e-13,1.1081101396309896e-12,1.3879783048934986e-13,1.1543921389125368e-11,3.666416055749665e-13,4.2074994054610764e-16,2.509214363398638e-16,5.42513902862349e-13,3.4889248332986857e-13,-18.125590903793764,-6.115540571125157,-999.999,UO2CO3,(Hfo_sO)2UO2
6.0,14.8,1e-08,0.0005179474679231,0.0039810717055349,0.0,5.623413251903491e-06,0.0002249365300761,6.0,14.601067753656734,9.92182948364712e-09,7.817051548262442e-11,0.0461119886656086,99.2182948364712,2752.5481879150448,3.439734930754565,9.92182948364712e-09,1.7898953569200493e-11,9.778746926573008e-09,1.0904490512827321e-26,6.25751053775852e-13,1.2455785245113659e-10,4.39231303307877e-29,1.10749578120788e-12,6.226982215986279e-12,7.830820544237674e-13,6.780447443772702e-11,2.233502407751532e-12,2.6687543312600328e-15,6.077598372904333e-15,0.0,0.0,-15.363713063258086,-5.348335747239309,-999.999,UO2CO3,(Hfo_sO)2UO2
6.0,14.8,1e-08,0.0013894954943731,0.0158489319246111,0.0001,1e-06,4e-05,6.0,14.601158853244131,8.946640818935849e-09,1.0533591810992244e-09,0.0081999999999999,89.46640818935849,1035.7851129832566,3.0152696647474424,8.946640818935849e-09,1.6365997993840378e-11,8.814163327615161e-09,2.5828630632522787e-26,5.804053059987946e-13,1.1553108802084757e-10,1.0705800624024371e-28,5.7766213064019615e-12,3.2465884811106413e-11,4.069650123418972e-12,9.267672323293447e-10,8.044785583678333e-11,2.5260082302267763e-13,1.1852192991728012e-13,3.4052158724441807e-12,2.292086595633793e-14,-12.78138796216561,-4.211405814414736,-999.999,UO2CO3,(Hfo_sO)2UO2
